Date,Time,Rg,Ratm,Rn,T_soilref,Ta,RH,uref,LAI_total,LAI_green,displacement_height,z0_soil,z0_canopy,zh,zref,Rain,O3_concentration,Pesticid_concentration,Pest_soil,NH3_concentration,GammaLeaf_NH3,GammaSoil_NH3,R_litter_NH3,SWC
[dd/mm/yyy,,[W.m-2],[W.m-2],[W.m-2],[ｰ,[ｰ,[%],[m.s-1],[m2.m-2],[m2.m-2],[m],[m],[m],[m],[m],[mm],[ｵg.m-,[ｵg.m-,[ｵg.m-,[ｵg.m-,[-],[-],[s.m-1],
10/17/2012,20:00:00,,,0,,14.5,77,2.7,,,,,,,,0,29.292929,0,0,0,250,3000,0,0.244540059
10/17/2012,21:00:00,,,0,,14,81,1.9,,,,,,,,0,30.555556,0,0,0,250,3000,0,0.244123535
10/17/2012,22:00:00,,,0,,13.3,85,1.5,,,,,,,,0,31.818182,0,0,0,250,3000,0,0.243592935
10/17/2012,23:00:00,,,0,,12.6,89,1,,,,,,,,0,31.818182,0,0,0,250,3000,0,0.243529061
10/18/2012,0:00:00,,,0,,12.7,92,1.6,,,,,,,,0,31.818182,0,0,0,250,3000,0,0.244046442
10/18/2012,1:00:00,,,0,,12.8,93,0.9,,,,,,,,0,32.323232,0,0,0,250,3000,0,0.243775971
10/18/2012,2:00:00,,,0,,12.9,93,1.3,,,,,,,,0,32.828283,0,0,0,250,3000,0,0.243468547
10/18/2012,3:00:00,,,0,,13.5,91,2.4,,,,,,,,0,31.818182,0,0,0,250,3000,0,0.243695767
10/18/2012,4:00:00,,,0,,14.1,89,2.3,,,,,,,,0,30.808081,0,0,0,250,3000,0,0.244246834
10/18/2012,5:00:00,,,0,,13.7,94,2,,,,,,,,0.2,29.79798,0,0,0,250,3000,0,0.243755068
10/18/2012,6:00:00,,,0,,13.7,94,1.8,,,,,,,,0,28.787879,0,0,0,250,3000,0,0.243824121
10/18/2012,7:00:00,,,0,,14.1,93,1.9,,,,,,,,0,26.767677,0,0,0,250,3000,0,0.243811103
10/18/2012,8:00:00,,,38.5,,14.7,92,1.5,,,,,,,,0,24.747475,0,0,0,250,3000,0,0.244044389
10/18/2012,9:00:00,,,83.42,,15.5,90,0.9,,,,,,,,0,21.464646,0,0,0,250,3000,0,0.244307862
10/18/2012,10:00:00,,,220.31,,16.8,82,1.6,,,,,,,,0,18.181818,0,0,0,250,3000,0,0.244495564
10/18/2012,11:00:00,,,136.89,,17,82,1.8,,,,,,,,0,18.181818,0,0,0,250,3000,0,0.244646033
10/18/2012,12:00:00,,,211.75,,17.6,78,1.9,,,,,,,,0,18.181818,0,0,0,250,3000,0,0.243118769
10/18/2012,13:00:00,,,160.42,,18.1,78,1.2,,,,,,,,0,20.707071,0,0,0,250,3000,0,0.243479044
10/18/2012,14:00:00,,,143.31,,18.8,75,1.2,,,,,,,,0,23.232323,0,0,0,250,3000,0,0.242616401
10/18/2012,15:00:00,,,51.33,,18.3,80,0.6,,,,,,,,0,21.969697,0,0,0,250,3000,0,0.242425304
10/18/2012,16:00:00,,,8.56,,16.6,93,1.5,,,,,,,,4.2,20.707071,0,0,0,250,3000,0,0.251703419
10/18/2012,17:00:00,,,2.14,,16.1,95,0.8,,,,,,,,0.6,20.707071,0,0,0,250,3000,0,0.247859998
10/18/2012,18:00:00,,,0,,15.7,97,1.2,,,,,,,,0.2,20.707071,0,0,0,250,3000,0,0.246119629
10/18/2012,19:00:00,,,0,,15.7,98,1.3,,,,,,,,0,20.959596,0,0,0,250,3000,0,0.244663464
10/18/2012,20:00:00,,,0,,15.2,97,2.1,,,,,,,,0,21.212121,0,0,0,250,3000,0,0.24427177
10/18/2012,21:00:00,,,0,,14.8,98,0.6,,,,,,,,0,20.707071,0,0,0,250,3000,0,0.243972435
10/18/2012,22:00:00,,,0,,14.7,98,1.4,,,,,,,,0,20.20202,0,0,0,250,3000,0,0.244329222
10/18/2012,23:00:00,,,0,,13.7,99,1,,,,,,,,0,19.69697,0,0,0,250,3000,0,0.244177399
10/19/2012,0:00:00,,,0,,13.5,99,0.7,,,,,,,,0,19.191919,0,0,0,250,3000,0,0.244087211
10/19/2012,1:00:00,,,0,,13.6,99,0.5,,,,,,,,0,18.434343,0,0,0,250,3000,0,0.245382345
10/19/2012,2:00:00,,,0,,14.2,99,1.2,,,,,,,,0,17.676768,0,0,0,250,3000,0,0.244486705
10/19/2012,3:00:00,,,0,,14.4,98,1.8,,,,,,,,0,17.171717,0,0,0,250,3000,0,0.243397533
10/19/2012,4:00:00,,,0,,14.1,95,1.7,,,,,,,,0,16.666667,0,0,0,250,3000,0,0.24280704
10/19/2012,5:00:00,,,0,,14.1,93,1.2,,,,,,,,0,16.161616,0,0,0,250,3000,0,0.242728658
10/19/2012,6:00:00,,,0,,13.8,93,0.6,,,,,,,,0,15.656566,0,0,0,250,3000,0,0.242349848
10/19/2012,7:00:00,,,,,13.6,93,0,,,,,,,,0,15.40404,0,0,0,250,3000,0,0.242214496
10/19/2012,8:00:00,,,57.75,,15.2,85,1,,,,,,,,0,15.151515,0,0,0,250,3000,0,0.243256723
10/19/2012,9:00:00,,,70.58,,15.5,83,1.7,,,,,,,,0,15.656566,0,0,0,250,3000,0,0.243193223
10/19/2012,10:00:00,,,102.67,,16.3,78,2.1,,,,,,,,0,16.161616,0,0,0,250,3000,0,0.243554396
10/19/2012,11:00:00,,,87.69,,16.7,77,1.4,,,,,,,,0,16.161616,0,0,0,250,3000,0,0.243827713
10/19/2012,12:00:00,,,29.94,,16.5,79,1.4,,,,,,,,0,16.161616,0,0,0,250,3000,0,0.243567564
10/19/2012,13:00:00,,,32.08,,16.7,81,1.8,,,,,,,,0,15.909091,0,0,0,250,3000,0,0.242726096
10/19/2012,14:00:00,,,47.06,,16.8,84,1.2,,,,,,,,0.2,15.656566,0,0,0,250,3000,0,0.243103133
10/19/2012,15:00:00,,,17.11,,16.2,90,1.8,,,,,,,,0,15.909091,0,0,0,250,3000,0,0.242664657
10/19/2012,16:00:00,,,4.28,,15.4,95,2.3,,,,,,,,0,16.161616,0,0,0,250,3000,0,0.2425637
10/19/2012,17:00:00,,,0,,15.9,93,2.6,,,,,,,,0.2,16.919192,0,0,0,250,3000,0,0.242530631
10/19/2012,18:00:00,,,0,,16.3,89,2.4,,,,,,,,0,17.676768,0,0,0,250,3000,0,0.242945746
10/19/2012,19:00:00,,,0,,15.3,95,2.3,,,,,,,,0.2,19.949495,0,0,0,250,3000,0,0.243349986
10/19/2012,20:00:00,,,0,,15.2,97,2.4,,,,,,,,0,22.222222,0,0,0,250,3000,0,0.243289425
10/19/2012,21:00:00,,,0,,15.1,96,1.8,,,,,,,,0,23.737374,0,0,0,250,3000,0,0.243167977
10/19/2012,22:00:00,,,0,,15.1,97,2.7,,,,,,,,0.8,25.252525,0,0,0,250,3000,0,0.245590432
10/19/2012,23:00:00,,,0,,15.1,97,2.9,,,,,,,,0.8,27.272727,0,0,0,250,3000,0,0.246949637
10/20/2012,0:00:00,,,0,,14.9,97,1.7,,,,,,,,2.4,29.292929,0,0,0,250,3000,0,0.249191608
10/20/2012,1:00:00,,,0,,15,98,1.8,,,,,,,,0.8,31.565657,0,0,0,250,3000,0,0.247273695
10/20/2012,2:00:00,,,0,,15,98,2.4,,,,,,,,0.2,33.838384,0,0,0,250,3000,0,0.245878648
10/20/2012,3:00:00,,,0,,14.6,98,1.9,,,,,,,,0.4,35.606061,0,0,0,250,3000,0,0.246409943
10/20/2012,4:00:00,,,0,,13.2,95,1.7,,,,,,,,0,37.373737,0,0,0,250,3000,0,0.245256617
10/20/2012,5:00:00,,,0,,12.9,96,1.3,,,,,,,,0,36.616162,0,0,0,250,3000,0,0.245150052
10/20/2012,6:00:00,,,0,,12.8,96,0.9,,,,,,,,0,35.858586,0,0,0,250,3000,0,0.244846976
10/20/2012,7:00:00,,,0,,12.7,97,0.6,,,,,,,,0,34.090909,0,0,0,250,3000,0,0.244826634
10/20/2012,8:00:00,,,8.56,,12.7,97,0,,,,,,,,0.4,32.323232,0,0,0,250,3000,0,0.245097286
10/20/2012,9:00:00,,,32.08,,12.8,97,1.2,,,,,,,,1,30.30303,0,0,0,250,3000,0,0.246131501
10/20/2012,10:00:00,,,59.89,,13,97,1.3,,,,,,,,0.6,28.282828,0,0,0,250,3000,0,0.246375056
10/20/2012,11:00:00,,,64.17,,13.5,97,2,,,,,,,,0,28.030303,0,0,0,250,3000,0,0.24568339
10/20/2012,12:00:00,,,74.86,,13.9,96,1.5,,,,,,,,0.4,27.777778,0,0,0,250,3000,0,0.245883689
10/20/2012,13:00:00,,,96.25,,14.3,95,2.7,,,,,,,,0.2,27.272727,0,0,0,250,3000,0,0.246027159
10/20/2012,14:00:00,,,74.86,,14.3,94,2.8,,,,,,,,0,26.767677,0,0,0,250,3000,0,0.245435117
10/20/2012,15:00:00,,,32.08,,14.3,95,1.8,,,,,,,,0,26.767677,0,0,0,250,3000,0,0.245265486
10/20/2012,16:00:00,,,12.83,,14.1,96,2.4,,,,,,,,0,26.767677,0,0,0,250,3000,0,0.244663007
10/20/2012,17:00:00,,,0,,13.9,98,2.2,,,,,,,,0,26.262626,0,0,0,250,3000,0,0.244410312
10/20/2012,18:00:00,,,0,,13.9,99,2.1,,,,,,,,0.2,25.757576,0,0,0,250,3000,0,0.244568816
10/20/2012,19:00:00,,,0,,14,99,2,,,,,,,,3,25.252525,0,0,0,250,3000,0,0.251294873
10/20/2012,20:00:00,,,0,,14,99,2,,,,,,,,1.4,24.747475,0,0,0,250,3000,0,0.248749023
10/20/2012,21:00:00,,,0,,14.1,99,1.7,,,,,,,,0,25,0,0,0,250,3000,0,0.246750004
10/20/2012,22:00:00,,,0,,13.7,99,1.7,,,,,,,,0,25.252525,0,0,0,250,3000,0,0.245542905
10/20/2012,23:00:00,,,0,,13.4,100,2.1,,,,,,,,0,25.252525,0,0,0,250,3000,0,0.245376421
10/21/2012,0:00:00,,,0,,13.4,100,2.5,,,,,,,,0,25.252525,0,0,0,250,3000,0,0.245180862
10/21/2012,1:00:00,,,0,,13.3,100,2.7,,,,,,,,0,25,0,0,0,250,3000,0,0.244174534
10/21/2012,2:00:00,,,0,,13,100,2.8,,,,,,,,0,24.747475,0,0,0,250,3000,0,0.243916586
10/21/2012,3:00:00,,,0,,12.7,100,3.4,,,,,,,,0.2,24.747475,0,0,0,250,3000,0,0.243810581
10/21/2012,4:00:00,,,0,,12.6,100,3.1,,,,,,,,0,24.747475,0,0,0,250,3000,0,0.243528725
10/21/2012,5:00:00,,,0,,12.8,100,3.4,,,,,,,,0,24.747475,0,0,0,250,3000,0,0.243575802
10/21/2012,6:00:00,,,0,,13,100,3.2,,,,,,,,0,24.747475,0,0,0,250,3000,0,0.243461866
10/21/2012,7:00:00,,,0,,13.1,100,3,,,,,,,,0,24.494949,0,0,0,250,3000,0,0.243488087
10/21/2012,8:00:00,,,25.67,,13.5,100,1.9,,,,,,,,0,24.242424,0,0,0,250,3000,0,0.243383504
10/21/2012,9:00:00,,,87.69,,14,100,1.8,,,,,,,,0,24.242424,0,0,0,250,3000,0,0.244060973
10/21/2012,10:00:00,,,224.58,,16.1,98,1.7,,,,,,,,0,24.242424,0,0,0,250,3000,0,0.245184127
10/21/2012,11:00:00,,,320.83,,18.3,86,1.4,,,,,,,,0,24.242424,0,0,0,250,3000,0,0.245386248
10/21/2012,12:00:00,,,213.89,,19.3,82,1.4,,,,,,,,0,24.242424,0,0,0,250,3000,0,0.244858394
10/21/2012,13:00:00,,,278.05,,21,75,1.8,,,,,,,,0,23.737374,0,0,0,250,3000,0,0.24357606
10/21/2012,14:00:00,,,233.14,,20.5,76,2.3,,,,,,,,0,23.232323,0,0,0,250,3000,0,0.243580333
10/21/2012,15:00:00,,,183.94,,20.8,76,1.9,,,,,,,,0,24.242424,0,0,0,250,3000,0,0.243594096
10/21/2012,16:00:00,,,44.92,,20.5,81,1.1,,,,,,,,0,25.252525,0,0,0,250,3000,0,0.243771534
10/21/2012,17:00:00,,,10.69,,18.7,86,1.2,,,,,,,,0,25,0,0,0,250,3000,0,0.243805873
10/21/2012,18:00:00,,,0,,17.5,92,0.9,,,,,,,,0,24.747475,0,0,0,250,3000,0,0.243291107
10/21/2012,19:00:00,,,0,,16.4,96,0.7,,,,,,,,0,25.505051,0,0,0,250,3000,0,0.242377427
10/21/2012,20:00:00,,,0,,17.1,95,0.9,,,,,,,,0,26.262626,0,0,0,250,3000,0,0.242619391
10/21/2012,21:00:00,,,0,,17.3,95,1.1,,,,,,,,0,29.292929,0,0,0,250,3000,0,0.242715085
10/21/2012,22:00:00,,,0,,17.3,93,1.4,,,,,,,,0,32.323232,0,0,0,250,3000,0,0.242520292
10/21/2012,23:00:00,,,0,,16.7,94,1.5,,,,,,,,0,32.828283,0,0,0,250,3000,0,0.242459777
10/22/2012,0:00:00,,,0,,16.5,92,0.6,,,,,,,,0,33.333333,0,0,0,250,3000,0,0.24219929
10/22/2012,1:00:00,,,0,,16.2,92,1.2,,,,,,,,0,33.585859,0,0,0,250,3000,0,0.241758559
10/22/2012,2:00:00,,,0,,15.8,92,1,,,,,,,,0,33.838384,0,0,0,250,3000,0,0.241461289
10/22/2012,3:00:00,,,0,,15.1,95,1.3,,,,,,,,0,33.585859,0,0,0,250,3000,0,0.240948821
10/22/2012,4:00:00,,,0,,13.9,96,0.7,,,,,,,,0,33.333333,0,0,0,250,3000,0,0.240621355
10/22/2012,5:00:00,,,0,,13.2,97,0,,,,,,,,0.2,31.818182,0,0,0,250,3000,0,0.240559441
10/22/2012,6:00:00,,,0,,12.2,98,0,,,,,,,,0,30.30303,0,0,0,250,3000,0,0.240567279
10/22/2012,7:00:00,,,,,12.1,98,0,,,,,,,,0,29.545455,0,0,0,250,3000,0,0.240779149
10/22/2012,8:00:00,,,77,,15.1,99,0.5,,,,,,,,0,28.787879,0,0,0,250,3000,0,0.242061614
10/22/2012,9:00:00,,,179.67,,16.8,92,1.5,,,,,,,,0,29.040404,0,0,0,250,3000,0,0.238625876
10/22/2012,10:00:00,,,282.33,,19.5,84,1.2,,,,,,,,0,29.292929,0,0,0,250,3000,0,0.24009231
10/22/2012,11:00:00,,,342.22,,20.8,78,0.9,,,,,,,,0,29.79798,0,0,0,250,3000,0,0.241342096
10/22/2012,12:00:00,,,357.19,,21.5,72,1.4,,,,,,,,0,30.30303,0,0,0,250,3000,0,0.241793891
10/22/2012,13:00:00,,,342.22,,22.3,69,1,,,,,,,,0,30.808081,0,0,0,250,3000,0,0.24093372
10/22/2012,14:00:00,,,288.75,,22.1,69,1.2,,,,,,,,0,31.313131,0,0,0,250,3000,0,0.240948744
10/22/2012,15:00:00,,,196.78,,22.4,68,0.6,,,,,,,,0,31.060606,0,0,0,250,3000,0,0.240987796
10/22/2012,16:00:00,,,100.53,,21.5,70,0.6,,,,,,,,0,30.808081,0,0,0,250,3000,0,0.240474778
10/22/2012,17:00:00,,,17.11,,19.1,80,0,,,,,,,,0,30.555556,0,0,0,250,3000,0,0.239389249
10/22/2012,18:00:00,,,0,,17.5,93,0,,,,,,,,0,30.30303,0,0,0,250,3000,0,0.238665632
10/22/2012,19:00:00,,,0,,17.5,92,1,,,,,,,,0,30.555556,0,0,0,250,3000,0,0.239124598
10/22/2012,20:00:00,,,0,,17.3,93,1,,,,,,,,0,30.808081,0,0,0,250,3000,0,0.239470235
10/22/2012,21:00:00,,,0,,16.8,93,0.8,,,,,,,,0,31.818182,0,0,0,250,3000,0,0.239438694
10/22/2012,22:00:00,,,0,,16.3,94,1.4,,,,,,,,0,32.828283,0,0,0,250,3000,0,0.239911564
10/22/2012,23:00:00,,,0,,15.4,96,2.1,,,,,,,,0,37.121212,0,0,0,250,3000,0,0.239958044
10/23/2012,0:00:00,,,0,,15,94,1.4,,,,,,,,0,41.414141,0,0,0,250,3000,0,0.239245865
10/23/2012,1:00:00,,,0,,14.4,95,1.3,,,,,,,,0,41.919192,0,0,0,250,3000,0,0.239097402
10/23/2012,2:00:00,,,0,,14.2,95,0.8,,,,,,,,0,42.424242,0,0,0,250,3000,0,0.23913972
10/23/2012,3:00:00,,,0,,14.1,97,1,,,,,,,,0,41.919192,0,0,0,250,3000,0,0.238734147
10/23/2012,4:00:00,,,0,,14.2,99,1.5,,,,,,,,0.2,41.414141,0,0,0,250,3000,0,0.238949498
10/23/2012,5:00:00,,,0,,14.5,99,1.1,,,,,,,,0,40.656566,0,0,0,250,3000,0,0.239057146
10/23/2012,6:00:00,,,0,,14.6,99,0.8,,,,,,,,0,39.89899,0,0,0,250,3000,0,0.239257451
10/23/2012,7:00:00,,,0,,14.7,100,1.8,,,,,,,,0,0,0,0,0,250,3000,0,0.239118649
10/23/2012,8:00:00,,,12.83,,14.9,100,1.9,,,,,,,,0,0,0,0,0,250,3000,0,0.239456675
10/23/2012,9:00:00,,,53.47,,14.8,100,1.8,,,,,,,,0,0,0,0,0,250,3000,0,0.240342217
10/23/2012,10:00:00,,,77,,14.4,100,2.6,,,,,,,,0,0,0,0,0,250,3000,0,0.240462493
10/23/2012,11:00:00,,,94.11,,14.6,100,2.1,,,,,,,,0,0,0,0,0,250,3000,0,0.240535982
10/23/2012,12:00:00,,,111.22,,14.4,100,2.1,,,,,,,,0,21.212121,0,0,0,250,3000,0,0.240917497
10/23/2012,13:00:00,,,224.58,,15.5,94,2.2,,,,,,,,0,23.989899,0,0,0,250,3000,0,0.24134083
10/23/2012,14:00:00,,,290.89,,17,86,1.8,,,,,,,,0,26.767677,0,0,0,250,3000,0,0.241068148
10/23/2012,15:00:00,,,196.78,,17,83,1.4,,,,,,,,0,25.505051,0,0,0,250,3000,0,0.241370797
10/23/2012,16:00:00,,,94.11,,16.6,86,1.1,,,,,,,,0,24.242424,0,0,0,250,3000,0,0.239869804
10/23/2012,17:00:00,,,12.83,,15.3,93,1.2,,,,,,,,0,24.747475,0,0,0,250,3000,0,0.239687293
10/23/2012,18:00:00,,,0,,14.4,96,1,,,,,,,,0,25.252525,0,0,0,250,3000,0,0.239420507
10/23/2012,19:00:00,,,0,,13.6,95,1.6,,,,,,,,0,26.262626,0,0,0,250,3000,0,0.239425966
10/23/2012,20:00:00,,,0,,12.4,91,1.2,,,,,,,,0,27.272727,0,0,0,250,3000,0,0.239385841
10/23/2012,21:00:00,,,0,,10.8,95,0,,,,,,,,0,27.525253,0,0,0,250,3000,0,0.238351956
10/23/2012,22:00:00,,,0,,9.6,97,0,,,,,,,,0,27.777778,0,0,0,250,3000,0,0.237591929
10/23/2012,23:00:00,,,0,,9.3,98,0,,,,,,,,0,27.525253,0,0,0,250,3000,0,0.236590778
10/24/2012,0:00:00,,,0,,8.5,99,0,,,,,,,,0,27.272727,0,0,0,250,3000,0,0.23616688
10/24/2012,1:00:00,,,0,,8.3,99,0,,,,,,,,0,28.282828,0,0,0,250,3000,0,0.235654725
10/24/2012,2:00:00,,,0,,7.4,99,0,,,,,,,,0,29.292929,0,0,0,250,3000,0,0.235693917
10/24/2012,3:00:00,,,0,,8.5,100,1.3,,,,,,,,0,0,0,0,0,250,3000,0,0.235803188
10/24/2012,4:00:00,,,0,,8.4,99,1.1,,,,,,,,0,0,0,0,0,250,3000,0,0.235488893
10/24/2012,5:00:00,,,0,,8.1,99,1.8,,,,,,,,0,0,0,0,0,250,3000,0,0.235479905
10/24/2012,6:00:00,,,0,,8.5,100,1.4,,,,,,,,0,28.787879,0,0,0,250,3000,0,0.235534354
10/24/2012,7:00:00,,,0,,8.9,100,2.6,,,,,,,,0,28.787879,0,0,0,250,3000,0,0.235680624
10/24/2012,8:00:00,,,14.97,,9.3,99,2.5,,,,,,,,0,28.787879,0,0,0,250,3000,0,0.236249982
10/24/2012,9:00:00,,,57.75,,9.9,98,1.6,,,,,,,,0,29.040404,0,0,0,250,3000,0,0.236614525
10/24/2012,10:00:00,,,81.28,,10.3,96,2.2,,,,,,,,0,29.292929,0,0,0,250,3000,0,0.23709147
10/24/2012,11:00:00,,,83.42,,11.3,93,1.8,,,,,,,,0,27.777778,0,0,0,250,3000,0,0.237991596
10/24/2012,12:00:00,,,104.81,,12,87,2.3,,,,,,,,0,26.262626,0,0,0,250,3000,0,0.238036479
10/24/2012,13:00:00,,,128.33,,12.2,84,2.5,,,,,,,,0,28.535354,0,0,0,250,3000,0,0.238319781
10/24/2012,14:00:00,,,151.86,,12.4,82,2.6,,,,,,,,0,30.808081,0,0,0,250,3000,0,0.238197819
10/24/2012,15:00:00,,,81.28,,11.1,85,3.5,,,,,,,,0,31.313131,0,0,0,250,3000,0,0.238465631
10/24/2012,16:00:00,,,38.5,,10.6,86,2.4,,,,,,,,0,31.818182,0,0,0,250,3000,0,0.238662338
10/24/2012,17:00:00,,,0,,10.3,88,3.1,,,,,,,,0,30.30303,0,0,0,250,3000,0,0.238670829
10/24/2012,18:00:00,,,0,,9.4,90,1.8,,,,,,,,0,28.787879,0,0,0,250,3000,0,0.238027347
10/24/2012,19:00:00,,,0,,8.9,92,1.7,,,,,,,,0,26.262626,0,0,0,250,3000,0,0.237796339
10/24/2012,20:00:00,,,0,,8.2,94,1.1,,,,,,,,0,23.737374,0,0,0,250,3000,0,0.237797319
10/24/2012,21:00:00,,,0,,7.9,96,1.1,,,,,,,,0,24.242424,0,0,0,250,3000,0,0.237167617
10/24/2012,22:00:00,,,0,,8.3,96,1.2,,,,,,,,0,24.747475,0,0,0,250,3000,0,0.237061307
10/24/2012,23:00:00,,,0,,7.5,95,0.7,,,,,,,,0,26.262626,0,0,0,250,3000,0,0.237017636
10/25/2012,0:00:00,,,0,,7.8,96,1.2,,,,,,,,0,27.777778,0,0,0,250,3000,0,0.235081971
10/25/2012,1:00:00,,,0,,8.2,96,2.1,,,,,,,,0,28.535354,0,0,0,250,3000,0,0.235298694
10/25/2012,2:00:00,,,0,,8,97,1.5,,,,,,,,0,29.292929,0,0,0,250,3000,0,0.235456255
10/25/2012,3:00:00,,,0,,7.8,97,2.2,,,,,,,,0,29.040404,0,0,0,250,3000,0,0.235306925
10/25/2012,4:00:00,,,0,,8.1,96,1.6,,,,,,,,0,28.787879,0,0,0,250,3000,0,0.236623364
10/25/2012,5:00:00,,,0,,6.7,96,0.7,,,,,,,,0,27.777778,0,0,0,250,3000,0,0.236113192
10/25/2012,6:00:00,,,0,,7,98,1.8,,,,,,,,0,26.767677,0,0,0,250,3000,0,0.236218684
10/25/2012,7:00:00,,,,,7.9,97,2.2,,,,,,,,0,25.757576,0,0,0,250,3000,0,0.236344378
10/25/2012,8:00:00,,,,,9.1,94,3,,,,,,,,0,24.747475,0,0,0,250,3000,0,0.237641913
10/25/2012,9:00:00,,,179.67,,11,85,2.7,,,,,,,,0,23.737374,0,0,0,250,3000,0,0.238340651
10/25/2012,10:00:00,,,265.22,,12.4,79,3,,,,,,,,0,22.727273,0,0,0,250,3000,0,0.238487595
10/25/2012,11:00:00,,,331.53,,13,77,2.7,,,,,,,,0,18.434343,0,0,0,250,3000,0,0.239451086
10/25/2012,12:00:00,,,350.78,,14.3,73,2.4,,,,,,,,0,14.141414,0,0,0,250,3000,0,0.239434616
10/25/2012,13:00:00,,,331.53,,14.7,74,2.4,,,,,,,,0,11.363636,0,0,0,250,3000,0,0.238936225
10/25/2012,14:00:00,,,269.5,,15.6,72,1.7,,,,,,,,0,8.585859,0,0,0,250,3000,0,0.2384034
10/25/2012,15:00:00,,,188.22,,15.3,73,2,,,,,,,,0,10.606061,0,0,0,250,3000,0,0.238234548
10/25/2012,16:00:00,,,64.17,,13.3,82,3,,,,,,,,0,12.626263,0,0,0,250,3000,0,0.237919705
10/25/2012,17:00:00,,,2.14,,11.4,90,3,,,,,,,,0,15.909091,0,0,0,250,3000,0,0.238425002
10/25/2012,18:00:00,,,0,,11.1,94,3.9,,,,,,,,0,19.191919,0,0,0,250,3000,0,0.238559048
10/25/2012,19:00:00,,,0,,11.3,97,1.9,,,,,,,,0,20.959596,0,0,0,250,3000,0,0.238701446
10/25/2012,20:00:00,,,0,,11.8,96,1.1,,,,,,,,0,22.727273,0,0,0,250,3000,0,0.238961933
10/25/2012,21:00:00,,,0,,12.1,94,2,,,,,,,,0,25,0,0,0,250,3000,0,0.239088
10/25/2012,22:00:00,,,0,,11.5,94,2.5,,,,,,,,0,27.272727,0,0,0,250,3000,0,0.239010269
10/25/2012,23:00:00,,,0,,11.3,97,2.7,,,,,,,,0,28.787879,0,0,0,250,3000,0,0.23900971
10/26/2012,0:00:00,,,0,,11.4,96,4.2,,,,,,,,0,30.30303,0,0,0,250,3000,0,0.239004484
10/26/2012,1:00:00,,,0,,11.4,95,3.7,,,,,,,,0,31.060606,0,0,0,250,3000,0,0.238836076
10/26/2012,2:00:00,,,0,,11.3,95,4.7,,,,,,,,0,31.818182,0,0,0,250,3000,0,0.238728484
10/26/2012,3:00:00,,,0,,11.3,92,4.5,,,,,,,,0,31.565657,0,0,0,250,3000,0,0.238543469
10/26/2012,4:00:00,,,0,,11.3,92,4.2,,,,,,,,0,31.313131,0,0,0,250,3000,0,0.238445166
10/26/2012,5:00:00,,,0,,11.1,91,4.9,,,,,,,,0,31.060606,0,0,0,250,3000,0,0.238389019
10/26/2012,6:00:00,,,0,,11,91,5.6,,,,,,,,0,30.808081,0,0,0,250,3000,0,0.238210014
10/26/2012,7:00:00,,,0,,10.7,90,4.9,,,,,,,,0,30.555556,0,0,0,250,3000,0,0.237589027
10/26/2012,8:00:00,,,0,,10.4,91,5,,,,,,,,0,30.30303,0,0,0,250,3000,0,0.237909732
10/26/2012,9:00:00,,,21.39,,10.4,90,4.5,,,,,,,,0,28.535354,0,0,0,250,3000,0,0.237909496
10/26/2012,10:00:00,,,42.78,,10.4,90,4,,,,,,,,0,26.767677,0,0,0,250,3000,0,0.237965688
10/26/2012,11:00:00,,,47.06,,10.1,90,4.9,,,,,,,,0,25.252525,0,0,0,250,3000,0,0.237922747
10/26/2012,12:00:00,,,55.61,,10.1,90,5.4,,,,,,,,0,23.737374,0,0,0,250,3000,0,0.237995579
10/26/2012,13:00:00,,,47.06,,9.7,92,3.8,,,,,,,,0,25.252525,0,0,0,250,3000,0,0.238045875
10/26/2012,14:00:00,,,40.64,,9.2,96,4.5,,,,,,,,0,26.767677,0,0,0,250,3000,0,0.238027306
10/26/2012,15:00:00,,,27.81,,8.6,96,4.4,,,,,,,,0,28.030303,0,0,0,250,3000,0,0.23823381
10/26/2012,16:00:00,,,6.42,,7.8,96,5.4,,,,,,,,0,29.292929,0,0,0,250,3000,0,0.237833725
10/26/2012,17:00:00,,,0,,7.1,97,4.6,,,,,,,,0.2,29.292929,0,0,0,250,3000,0,0.237131722
10/26/2012,18:00:00,,,0,,6.6,94,6.2,,,,,,,,0,29.292929,0,0,0,250,3000,0,0.235208655
10/26/2012,19:00:00,,,0,,5.6,93,6.2,,,,,,,,0,28.535354,0,0,0,250,3000,0,0.235026318
10/26/2012,20:00:00,,,0,,4.9,90,6.4,,,,,,,,0,27.777778,0,0,0,250,3000,0,0.234171513
10/26/2012,21:00:00,,,0,,4.8,83,4.6,,,,,,,,0,29.040404,0,0,0,250,3000,0,0.234111559
10/26/2012,22:00:00,,,0,,4.4,75,5.2,,,,,,,,0,30.30303,0,0,0,250,3000,0,0.233495261
10/26/2012,23:00:00,,,0,,4.3,77,5.4,,,,,,,,0,29.79798,0,0,0,250,3000,0,0.23345687
10/27/2012,0:00:00,,,0,,3.8,77,3.7,,,,,,,,0,29.292929,0,0,0,250,3000,0,0.232079598
10/27/2012,1:00:00,,,0,,2.8,77,4,,,,,,,,0,28.535354,0,0,0,250,3000,0,0.229610553
10/27/2012,2:00:00,,,0,,2.4,78,3.9,,,,,,,,0,27.777778,0,0,0,250,3000,0,0.229497969
